Target,Granularity_10_ErodeImage,Granularity_11_ErodeImage,Granularity_12_ErodeImage,Granularity_13_ErodeImage,Granularity_14_ErodeImage,Granularity_15_ErodeImage,Granularity_16_ErodeImage,Granularity_1_ErodeImage,Granularity_2_ErodeImage,Granularity_3_ErodeImage,Granularity_4_ErodeImage,Granularity_5_ErodeImage,Granularity_6_ErodeImage,Granularity_7_ErodeImage,Granularity_8_ErodeImage,Granularity_9_ErodeImage,ImageNumber,Mean_DilateObjects2_AreaShape_Area,Mean_DilateObjects2_AreaShape_BoundingBoxArea,Mean_DilateObjects2_AreaShape_BoundingBoxMaximum_X,Mean_DilateObjects2_AreaShape_BoundingBoxMaximum_Y,Mean_DilateObjects2_AreaShape_BoundingBoxMinimum_X,Mean_DilateObjects2_AreaShape_BoundingBoxMinimum_Y,Mean_DilateObjects2_AreaShape_Center_X,Mean_DilateObjects2_AreaShape_Center_Y,Mean_DilateObjects2_AreaShape_Compactness,Mean_DilateObjects2_AreaShape_ConvexArea,Mean_DilateObjects2_AreaShape_Eccentricity,Mean_DilateObjects2_AreaShape_EquivalentDiameter,Mean_DilateObjects2_AreaShape_EulerNumber,Mean_DilateObjects2_AreaShape_Extent,Mean_DilateObjects2_AreaShape_FormFactor,Mean_DilateObjects2_AreaShape_MajorAxisLength,Mean_DilateObjects2_AreaShape_MaxFeretDiameter,Mean_DilateObjects2_AreaShape_MaximumRadius,Mean_DilateObjects2_AreaShape_MeanRadius,Mean_DilateObjects2_AreaShape_MedianRadius,Mean_DilateObjects2_AreaShape_MinFeretDiameter,Mean_DilateObjects2_AreaShape_MinorAxisLength,Mean_DilateObjects2_AreaShape_Orientation,Mean_DilateObjects2_AreaShape_Perimeter,Mean_DilateObjects2_AreaShape_Solidity,Mean_DilateObjects2_AreaShape_Zernike_0_0,Mean_DilateObjects2_AreaShape_Zernike_1_1,Mean_DilateObjects2_AreaShape_Zernike_2_0,Mean_DilateObjects2_AreaShape_Zernike_2_2,Mean_DilateObjects2_AreaShape_Zernike_3_1,Mean_DilateObjects2_AreaShape_Zernike_3_3,Mean_DilateObjects2_AreaShape_Zernike_4_0,Mean_DilateObjects2_AreaShape_Zernike_4_2,Mean_DilateObjects2_AreaShape_Zernike_4_4,Mean_DilateObjects2_AreaShape_Zernike_5_1,Mean_DilateObjects2_AreaShape_Zernike_5_3,Mean_DilateObjects2_AreaShape_Zernike_5_5,Mean_DilateObjects2_AreaShape_Zernike_6_0,Mean_DilateObjects2_AreaShape_Zernike_6_2,Mean_DilateObjects2_AreaShape_Zernike_6_4,Mean_DilateObjects2_AreaShape_Zernike_6_6,Mean_DilateObjects2_AreaShape_Zernike_7_1,Mean_DilateObjects2_AreaShape_Zernike_7_3,Mean_DilateObjects2_AreaShape_Zernike_7_5,Mean_DilateObjects2_AreaShape_Zernike_7_7,Mean_DilateObjects2_AreaShape_Zernike_8_0,Mean_DilateObjects2_AreaShape_Zernike_8_2,Mean_DilateObjects2_AreaShape_Zernike_8_4,Mean_DilateObjects2_AreaShape_Zernike_8_6,Mean_DilateObjects2_AreaShape_Zernike_8_8,Mean_DilateObjects2_AreaShape_Zernike_9_1,Mean_DilateObjects2_AreaShape_Zernike_9_3,Mean_DilateObjects2_AreaShape_Zernike_9_5,Mean_DilateObjects2_AreaShape_Zernike_9_7,Mean_DilateObjects2_AreaShape_Zernike_9_9,Mean_DilateObjects2_Granularity_10_ErodeImage,Mean_DilateObjects2_Granularity_11_ErodeImage,Mean_DilateObjects2_Granularity_12_ErodeImage,Mean_DilateObjects2_Granularity_13_ErodeImage,Mean_DilateObjects2_Granularity_14_ErodeImage,Mean_DilateObjects2_Granularity_15_ErodeImage,Mean_DilateObjects2_Granularity_16_ErodeImage,Mean_DilateObjects2_Granularity_1_ErodeImage,Mean_DilateObjects2_Granularity_2_ErodeImage,Mean_DilateObjects2_Granularity_3_ErodeImage,Mean_DilateObjects2_Granularity_4_ErodeImage,Mean_DilateObjects2_Granularity_5_ErodeImage,Mean_DilateObjects2_Granularity_6_ErodeImage,Mean_DilateObjects2_Granularity_7_ErodeImage,Mean_DilateObjects2_Granularity_8_ErodeImage,Mean_DilateObjects2_Granularity_9_ErodeImage,Mean_DilateObjects2_Intensity_IntegratedIntensityEdge_DNA,Mean_DilateObjects2_Intensity_IntegratedIntensity_DNA,Mean_DilateObjects2_Intensity_LowerQuartileIntensity_DNA,Mean_DilateObjects2_Intensity_MADIntensity_DNA,Mean_DilateObjects2_Intensity_MassDisplacement_DNA,Mean_DilateObjects2_Intensity_MaxIntensityEdge_DNA,Mean_DilateObjects2_Intensity_MaxIntensity_DNA,Mean_DilateObjects2_Intensity_MeanIntensityEdge_DNA,Mean_DilateObjects2_Intensity_MeanIntensity_DNA,Mean_DilateObjects2_Intensity_MedianIntensity_DNA,Mean_DilateObjects2_Intensity_MinIntensityEdge_DNA,Mean_DilateObjects2_Intensity_MinIntensity_DNA,Mean_DilateObjects2_Intensity_StdIntensityEdge_DNA,Mean_DilateObjects2_Intensity_StdIntensity_DNA,Mean_DilateObjects2_Intensity_UpperQuartileIntensity_DNA,Mean_DilateObjects2_Location_Center_X,Mean_DilateObjects2_Location_Center_Y,Mean_DilateObjects2_Parent_nuclei,Mean_DilateObjects2_Texture_AngularSecondMoment_DNA_3_00_256,Mean_DilateObjects2_Texture_AngularSecondMoment_DNA_3_01_256,Mean_DilateObjects2_Texture_AngularSecondMoment_DNA_3_02_256,Mean_DilateObjects2_Texture_AngularSecondMoment_DNA_3_03_256,Mean_DilateObjects2_Texture_Contrast_DNA_3_00_256,Mean_DilateObjects2_Texture_Contrast_DNA_3_01_256,Mean_DilateObjects2_Texture_Contrast_DNA_3_02_256,Mean_DilateObjects2_Texture_Contrast_DNA_3_03_256,Mean_DilateObjects2_Texture_Correlation_DNA_3_00_256,Mean_DilateObjects2_Texture_Correlation_DNA_3_01_256,Mean_DilateObjects2_Texture_Correlation_DNA_3_02_256,Mean_DilateObjects2_Texture_Correlation_DNA_3_03_256,Mean_DilateObjects2_Texture_DifferenceEntropy_DNA_3_00_256,Mean_DilateObjects2_Texture_DifferenceEntropy_DNA_3_01_256,Mean_DilateObjects2_Texture_DifferenceEntropy_DNA_3_02_256,Mean_DilateObjects2_Texture_DifferenceEntropy_DNA_3_03_256,Mean_DilateObjects2_Texture_DifferenceVariance_DNA_3_00_256,Mean_DilateObjects2_Texture_DifferenceVariance_DNA_3_01_256,Mean_DilateObjects2_Texture_DifferenceVariance_DNA_3_02_256,Mean_DilateObjects2_Texture_DifferenceVariance_DNA_3_03_256,Mean_DilateObjects2_Texture_Entropy_DNA_3_00_256,Mean_DilateObjects2_Texture_Entropy_DNA_3_01_256,Mean_DilateObjects2_Texture_Entropy_DNA_3_02_256,Mean_DilateObjects2_Texture_Entropy_DNA_3_03_256,Mean_DilateObjects2_Texture_InfoMeas1_DNA_3_00_256,Mean_DilateObjects2_Texture_InfoMeas1_DNA_3_01_256,Mean_DilateObjects2_Texture_InfoMeas1_DNA_3_02_256,Mean_DilateObjects2_Texture_InfoMeas1_DNA_3_03_256,Mean_DilateObjects2_Texture_InfoMeas2_DNA_3_00_256,Mean_DilateObjects2_Texture_InfoMeas2_DNA_3_01_256,Mean_DilateObjects2_Texture_InfoMeas2_DNA_3_02_256,Mean_DilateObjects2_Texture_InfoMeas2_DNA_3_03_256,Mean_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_00_256,Mean_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_01_256,Mean_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_02_256,Mean_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_03_256,Mean_DilateObjects2_Texture_SumAverage_DNA_3_00_256,Mean_DilateObjects2_Texture_SumAverage_DNA_3_01_256,Mean_DilateObjects2_Texture_SumAverage_DNA_3_02_256,Mean_DilateObjects2_Texture_SumAverage_DNA_3_03_256,Mean_DilateObjects2_Texture_SumEntropy_DNA_3_00_256,Mean_DilateObjects2_Texture_SumEntropy_DNA_3_01_256,Mean_DilateObjects2_Texture_SumEntropy_DNA_3_02_256,Mean_DilateObjects2_Texture_SumEntropy_DNA_3_03_256,Mean_DilateObjects2_Texture_SumVariance_DNA_3_00_256,Mean_DilateObjects2_Texture_SumVariance_DNA_3_01_256,Mean_DilateObjects2_Texture_SumVariance_DNA_3_02_256,Mean_DilateObjects2_Texture_SumVariance_DNA_3_03_256,Mean_DilateObjects2_Texture_Variance_DNA_3_00_256,Mean_DilateObjects2_Texture_Variance_DNA_3_01_256,Mean_DilateObjects2_Texture_Variance_DNA_3_02_256,Mean_DilateObjects2_Texture_Variance_DNA_3_03_256,StDev_DilateObjects2_AreaShape_Area,StDev_DilateObjects2_AreaShape_BoundingBoxArea,StDev_DilateObjects2_AreaShape_BoundingBoxMaximum_X,StDev_DilateObjects2_AreaShape_BoundingBoxMaximum_Y,StDev_DilateObjects2_AreaShape_BoundingBoxMinimum_X,StDev_DilateObjects2_AreaShape_BoundingBoxMinimum_Y,StDev_DilateObjects2_AreaShape_Center_X,StDev_DilateObjects2_AreaShape_Center_Y,StDev_DilateObjects2_AreaShape_Compactness,StDev_DilateObjects2_AreaShape_ConvexArea,StDev_DilateObjects2_AreaShape_Eccentricity,StDev_DilateObjects2_AreaShape_EquivalentDiameter,StDev_DilateObjects2_AreaShape_EulerNumber,StDev_DilateObjects2_AreaShape_Extent,StDev_DilateObjects2_AreaShape_FormFactor,StDev_DilateObjects2_AreaShape_MajorAxisLength,StDev_DilateObjects2_AreaShape_MaxFeretDiameter,StDev_DilateObjects2_AreaShape_MaximumRadius,StDev_DilateObjects2_AreaShape_MeanRadius,StDev_DilateObjects2_AreaShape_MedianRadius,StDev_DilateObjects2_AreaShape_MinFeretDiameter,StDev_DilateObjects2_AreaShape_MinorAxisLength,StDev_DilateObjects2_AreaShape_Orientation,StDev_DilateObjects2_AreaShape_Perimeter,StDev_DilateObjects2_AreaShape_Solidity,StDev_DilateObjects2_AreaShape_Zernike_0_0,StDev_DilateObjects2_AreaShape_Zernike_1_1,StDev_DilateObjects2_AreaShape_Zernike_2_0,StDev_DilateObjects2_AreaShape_Zernike_2_2,StDev_DilateObjects2_AreaShape_Zernike_3_1,StDev_DilateObjects2_AreaShape_Zernike_3_3,StDev_DilateObjects2_AreaShape_Zernike_4_0,StDev_DilateObjects2_AreaShape_Zernike_4_2,StDev_DilateObjects2_AreaShape_Zernike_4_4,StDev_DilateObjects2_AreaShape_Zernike_5_1,StDev_DilateObjects2_AreaShape_Zernike_5_3,StDev_DilateObjects2_AreaShape_Zernike_5_5,StDev_DilateObjects2_AreaShape_Zernike_6_0,StDev_DilateObjects2_AreaShape_Zernike_6_2,StDev_DilateObjects2_AreaShape_Zernike_6_4,StDev_DilateObjects2_AreaShape_Zernike_6_6,StDev_DilateObjects2_AreaShape_Zernike_7_1,StDev_DilateObjects2_AreaShape_Zernike_7_3,StDev_DilateObjects2_AreaShape_Zernike_7_5,StDev_DilateObjects2_AreaShape_Zernike_7_7,StDev_DilateObjects2_AreaShape_Zernike_8_0,StDev_DilateObjects2_AreaShape_Zernike_8_2,StDev_DilateObjects2_AreaShape_Zernike_8_4,StDev_DilateObjects2_AreaShape_Zernike_8_6,StDev_DilateObjects2_AreaShape_Zernike_8_8,StDev_DilateObjects2_AreaShape_Zernike_9_1,StDev_DilateObjects2_AreaShape_Zernike_9_3,StDev_DilateObjects2_AreaShape_Zernike_9_5,StDev_DilateObjects2_AreaShape_Zernike_9_7,StDev_DilateObjects2_AreaShape_Zernike_9_9,StDev_DilateObjects2_Granularity_10_ErodeImage,StDev_DilateObjects2_Granularity_11_ErodeImage,StDev_DilateObjects2_Granularity_12_ErodeImage,StDev_DilateObjects2_Granularity_13_ErodeImage,StDev_DilateObjects2_Granularity_14_ErodeImage,StDev_DilateObjects2_Granularity_15_ErodeImage,StDev_DilateObjects2_Granularity_16_ErodeImage,StDev_DilateObjects2_Granularity_1_ErodeImage,StDev_DilateObjects2_Granularity_2_ErodeImage,StDev_DilateObjects2_Granularity_3_ErodeImage,StDev_DilateObjects2_Granularity_4_ErodeImage,StDev_DilateObjects2_Granularity_5_ErodeImage,StDev_DilateObjects2_Granularity_6_ErodeImage,StDev_DilateObjects2_Granularity_7_ErodeImage,StDev_DilateObjects2_Granularity_8_ErodeImage,StDev_DilateObjects2_Granularity_9_ErodeImage,StDev_DilateObjects2_Intensity_IntegratedIntensityEdge_DNA,StDev_DilateObjects2_Intensity_IntegratedIntensity_DNA,StDev_DilateObjects2_Intensity_LowerQuartileIntensity_DNA,StDev_DilateObjects2_Intensity_MADIntensity_DNA,StDev_DilateObjects2_Intensity_MassDisplacement_DNA,StDev_DilateObjects2_Intensity_MaxIntensityEdge_DNA,StDev_DilateObjects2_Intensity_MaxIntensity_DNA,StDev_DilateObjects2_Intensity_MeanIntensityEdge_DNA,StDev_DilateObjects2_Intensity_MeanIntensity_DNA,StDev_DilateObjects2_Intensity_MedianIntensity_DNA,StDev_DilateObjects2_Intensity_MinIntensityEdge_DNA,StDev_DilateObjects2_Intensity_MinIntensity_DNA,StDev_DilateObjects2_Intensity_StdIntensityEdge_DNA,StDev_DilateObjects2_Intensity_StdIntensity_DNA,StDev_DilateObjects2_Intensity_UpperQuartileIntensity_DNA,StDev_DilateObjects2_Location_Center_X,StDev_DilateObjects2_Location_Center_Y,StDev_DilateObjects2_Parent_nuclei,StDev_DilateObjects2_Texture_AngularSecondMoment_DNA_3_00_256,StDev_DilateObjects2_Texture_AngularSecondMoment_DNA_3_01_256,StDev_DilateObjects2_Texture_AngularSecondMoment_DNA_3_02_256,StDev_DilateObjects2_Texture_AngularSecondMoment_DNA_3_03_256,StDev_DilateObjects2_Texture_Contrast_DNA_3_00_256,StDev_DilateObjects2_Texture_Contrast_DNA_3_01_256,StDev_DilateObjects2_Texture_Contrast_DNA_3_02_256,StDev_DilateObjects2_Texture_Contrast_DNA_3_03_256,StDev_DilateObjects2_Texture_Correlation_DNA_3_00_256,StDev_DilateObjects2_Texture_Correlation_DNA_3_01_256,StDev_DilateObjects2_Texture_Correlation_DNA_3_02_256,StDev_DilateObjects2_Texture_Correlation_DNA_3_03_256,StDev_DilateObjects2_Texture_DifferenceEntropy_DNA_3_00_256,StDev_DilateObjects2_Texture_DifferenceEntropy_DNA_3_01_256,StDev_DilateObjects2_Texture_DifferenceEntropy_DNA_3_02_256,StDev_DilateObjects2_Texture_DifferenceEntropy_DNA_3_03_256,StDev_DilateObjects2_Texture_DifferenceVariance_DNA_3_00_256,StDev_DilateObjects2_Texture_DifferenceVariance_DNA_3_01_256,StDev_DilateObjects2_Texture_DifferenceVariance_DNA_3_02_256,StDev_DilateObjects2_Texture_DifferenceVariance_DNA_3_03_256,StDev_DilateObjects2_Texture_Entropy_DNA_3_00_256,StDev_DilateObjects2_Texture_Entropy_DNA_3_01_256,StDev_DilateObjects2_Texture_Entropy_DNA_3_02_256,StDev_DilateObjects2_Texture_Entropy_DNA_3_03_256,StDev_DilateObjects2_Texture_InfoMeas1_DNA_3_00_256,StDev_DilateObjects2_Texture_InfoMeas1_DNA_3_01_256,StDev_DilateObjects2_Texture_InfoMeas1_DNA_3_02_256,StDev_DilateObjects2_Texture_InfoMeas1_DNA_3_03_256,StDev_DilateObjects2_Texture_InfoMeas2_DNA_3_00_256,StDev_DilateObjects2_Texture_InfoMeas2_DNA_3_01_256,StDev_DilateObjects2_Texture_InfoMeas2_DNA_3_02_256,StDev_DilateObjects2_Texture_InfoMeas2_DNA_3_03_256,StDev_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_00_256,StDev_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_01_256,StDev_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_02_256,StDev_DilateObjects2_Texture_InverseDifferenceMoment_DNA_3_03_256,StDev_DilateObjects2_Texture_SumAverage_DNA_3_00_256,StDev_DilateObjects2_Texture_SumAverage_DNA_3_01_256,StDev_DilateObjects2_Texture_SumAverage_DNA_3_02_256,StDev_DilateObjects2_Texture_SumAverage_DNA_3_03_256,StDev_DilateObjects2_Texture_SumEntropy_DNA_3_00_256,StDev_DilateObjects2_Texture_SumEntropy_DNA_3_01_256,StDev_DilateObjects2_Texture_SumEntropy_DNA_3_02_256,StDev_DilateObjects2_Texture_SumEntropy_DNA_3_03_256,StDev_DilateObjects2_Texture_SumVariance_DNA_3_00_256,StDev_DilateObjects2_Texture_SumVariance_DNA_3_01_256,StDev_DilateObjects2_Texture_SumVariance_DNA_3_02_256,StDev_DilateObjects2_Texture_SumVariance_DNA_3_03_256,StDev_DilateObjects2_Texture_Variance_DNA_3_00_256,StDev_DilateObjects2_Texture_Variance_DNA_3_01_256,StDev_DilateObjects2_Texture_Variance_DNA_3_02_256,StDev_DilateObjects2_Texture_Variance_DNA_3_03_256,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_ErodeImage.1,Granularity_11_ErodeImage.1,Granularity_12_ErodeImage.1,Granularity_13_ErodeImage.1,Granularity_14_ErodeImage.1,Granularity_15_ErodeImage.1,Granularity_16_ErodeImage.1,Granularity_1_ErodeImage.1,Granularity_2_ErodeImage.1,Granularity_3_ErodeImage.1,Granularity_4_ErodeImage.1,Granularity_5_ErodeImage.1,Granularity_6_ErodeImage.1,Granularity_7_ErodeImage.1,Granularity_8_ErodeImage.1,Granularity_9_ErodeImage.1,Intensity_IntegratedIntensityEdge_DNA,Intensity_IntegratedIntensity_DNA,Intensity_LowerQuartileIntensity_DNA,Intensity_MADIntensity_DNA,Intensity_MassDisplacement_DNA,Intensity_MaxIntensityEdge_DNA,Intensity_MaxIntensity_DNA,Intensity_MeanIntensityEdge_DNA,Intensity_MeanIntensity_DNA,Intensity_MedianIntensity_DNA,Intensity_MinIntensityEdge_DNA,Intensity_MinIntensity_DNA,Intensity_StdIntensityEdge_DNA,Intensity_StdIntensity_DNA,Intensity_UpperQuartileIntensity_DNA,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_nuclei,Texture_AngularSecondMoment_DNA_3_00_256,Texture_AngularSecondMoment_DNA_3_01_256,Texture_AngularSecondMoment_DNA_3_02_256,Texture_AngularSecondMoment_DNA_3_03_256,Texture_Contrast_DNA_3_00_256,Texture_Contrast_DNA_3_01_256,Texture_Contrast_DNA_3_02_256,Texture_Contrast_DNA_3_03_256,Texture_Correlation_DNA_3_00_256,Texture_Correlation_DNA_3_01_256,Texture_Correlation_DNA_3_02_256,Texture_Correlation_DNA_3_03_256,Texture_DifferenceEntropy_DNA_3_00_256,Texture_DifferenceEntropy_DNA_3_01_256,Texture_DifferenceEntropy_DNA_3_02_256,Texture_DifferenceEntropy_DNA_3_03_256,Texture_DifferenceVariance_DNA_3_00_256,Texture_DifferenceVariance_DNA_3_01_256,Texture_DifferenceVariance_DNA_3_02_256,Texture_DifferenceVariance_DNA_3_03_256,Texture_Entropy_DNA_3_00_256,Texture_Entropy_DNA_3_01_256,Texture_Entropy_DNA_3_02_256,Texture_Entropy_DNA_3_03_256,Texture_InfoMeas1_DNA_3_00_256,Texture_InfoMeas1_DNA_3_01_256,Texture_InfoMeas1_DNA_3_02_256,Texture_InfoMeas1_DNA_3_03_256,Texture_InfoMeas2_DNA_3_00_256,Texture_InfoMeas2_DNA_3_01_256,Texture_InfoMeas2_DNA_3_02_256,Texture_InfoMeas2_DNA_3_03_256,Texture_InverseDifferenceMoment_DNA_3_00_256,Texture_InverseDifferenceMoment_DNA_3_01_256,Texture_InverseDifferenceMoment_DNA_3_02_256,Texture_InverseDifferenceMoment_DNA_3_03_256,Texture_SumAverage_DNA_3_00_256,Texture_SumAverage_DNA_3_01_256,Texture_SumAverage_DNA_3_02_256,Texture_SumAverage_DNA_3_03_256,Texture_SumEntropy_DNA_3_00_256,Texture_SumEntropy_DNA_3_01_256,Texture_SumEntropy_DNA_3_02_256,Texture_SumEntropy_DNA_3_03_256,Texture_SumVariance_DNA_3_00_256,Texture_SumVariance_DNA_3_01_256,Texture_SumVariance_DNA_3_02_256,Texture_SumVariance_DNA_3_03_256,Texture_Variance_DNA_3_00_256,Texture_Variance_DNA_3_01_256,Texture_Variance_DNA_3_02_256,Texture_Variance_DNA_3_03_256
0,3.513980317,4.751917416,2.458907004,2.090890609,2.528947026,1.923874813,1.84932929,12.66814894,9.141288519,10.46997306,7.924796517,5.725698292,3.928158127,2.774799087,3.663163145,3.293721722,10.5,729.316994,1157.161766,497.6656713,515.7560892,465.0303843,481.7040246,480.8344879,498.1706982,1.371878419,802.4980922,0.688541991,29.74937982,0.942058376,0.64825693,0.758481163,37.56477026,37.79945421,11.44757305,4.456536832,4.010703766,25.19087023,25.13068268,0.526449909,110.0797888,0.920788734,0.644984463,0.052880252,0.151522369,0.071299777,0.020866064,0.020216365,0.028566595,0.022339398,0.02456823,0.014023666,0.012895053,0.010338589,0.010407472,0.012991638,0.010703982,0.012558452,0.008157497,0.008301265,0.0077787,0.006154765,0.006534267,0.007100545,0.007289935,0.006918882,0.007649902,0.005595148,0.005565905,0.005272186,0.005202465,0.004166306,2.189127451,2.02839234,1.021001676,0.654067728,0.912718131,0.682281722,0.626358767,11.5143043,18.58323445,25.47270564,12.52332568,6.696432147,3.792335305,2.432906571,2.60096847,2.015007224,64.16362436,320.7194479,0.315512884,0.10564614,0.325645204,0.932013564,0.932458822,0.713878605,0.444200576,0.406686412,0.459010674,0.149128312,0.101447709,0.165383164,0.558572652,480.8344879,498.1706982,45.575,0.001247424,0.001230478,0.00125182,0.001232535,2139.914707,2627.60743,1962.898786,2620.785206,0.312768736,0.18531285,0.3660703,0.185818398,6.14315626,6.296958366,6.101074667,6.29517086,6.22E-05,5.20E-05,6.48E-05,5.22E-05,9.904161149,9.863755905,9.91008729,9.861088729,-0.534090614,-0.540696775,-0.534048253,-0.54123145,0.999013137,0.999004935,0.999016163,0.999015624,0.045666429,0.036579295,0.048694258,0.036796933,209.8524991,210.1980682,210.3849337,210.2135296,7.311993854,7.26855666,7.331002134,7.268084744,4085.010515,3761.445901,4294.048736,3773.316393,1556.231306,1597.263333,1564.23688,1598.5254,351.7284895,633.5177478,270.2163684,269.7280189,269.9065272,270.2351234,270.0144697,269.936338,0.300917306,417.5696372,0.154101437,6.389320829,0.300903924,0.075454037,0.134038048,10.54472502,10.50498848,2.402140978,0.792441682,0.699051314,6.210780616,5.893035107,49.04435873,32.56594724,0.049419657,0.132197559,0.028300036,0.027115287,0.023824628,0.015434347,0.013633301,0.018402435,0.014113497,0.00944652,0.007837254,0.007287307,0.006682031,0.007599895,0.006428011,0.00578174,0.005348222,0.004335783,0.00437833,0.004176294,0.003896663,0.004802598,0.003476023,0.003856048,0.003486441,0.00328431,0.002952227,0.002810005,0.002762434,0.002701925,0.002669331,2.27682716,1.072365895,0.440919809,0.225477405,0.228866598,0.179477715,0.128456598,5.423000099,14.74294471,17.32887249,13.15532163,8.811543766,5.487506887,3.860750718,3.238808866,2.57488151,18.38748083,150.4238171,0.068842828,0.02970765,0.298782073,0.06808542,0.067843159,0.071874987,0.044094422,0.064384214,0.114102797,0.066148988,0.029045361,0.040434123,0.047771393,270.0144697,269.936338,26.02242262,0.000567591,0.000452762,0.000568827,0.000448689,1152.108008,1368.341261,1036.881727,1344.063601,0.190427674,0.166473001,0.180525512,0.167354938,0.325871577,0.309002507,0.323622942,0.308202264,2.37E-05,1.91E-05,2.46E-05,1.92E-05,0.510182539,0.537736076,0.507018182,0.536520031,0.081825519,0.086975613,0.081796752,0.08660242,0.001685251,0.001775861,0.001681523,0.001735791,0.019199109,0.012146277,0.022733365,0.012617179,25.33810244,25.64238988,25.16097331,25.52178954,0.281412708,0.277287301,0.277720781,0.27772821,1897.274667,1672.545022,2044.769281,1712.995213,688.5750811,705.7307729,697.6300372,707.7285961,729.316994,1157.161766,497.6656713,515.7560892,465.0303843,481.7040246,480.8344879,498.1706982,1.371878419,802.4980922,0.688541991,29.74937982,0.942058376,0.64825693,0.758481163,37.56477026,37.79945421,11.44757305,4.456536832,4.010703766,25.19087023,25.13068268,0.526449909,110.0797888,0.920788734,0.644984463,0.052880252,0.151522369,0.071299777,0.020866064,0.020216365,0.028566595,0.022339398,0.02456823,0.014023666,0.012895053,0.010338589,0.010407472,0.012991638,0.010703982,0.012558452,0.008157497,0.008301265,0.0077787,0.006154765,0.006534267,0.007100545,0.007289935,0.006918882,0.007649902,0.005595148,0.005565905,0.005272186,0.005202465,0.004166306,2.189127451,2.02839234,1.021001676,0.654067728,0.912718131,0.682281722,0.626358767,11.5143043,18.58323445,25.47270564,12.52332568,6.696432147,3.792335305,2.432906571,2.60096847,2.015007224,64.16362436,320.7194479,0.315512884,0.10564614,0.325645204,0.932013564,0.932458822,0.713878605,0.444200576,0.406686412,0.459010674,0.149128312,0.101447709,0.165383164,0.558572652,480.8344879,498.1706982,45.575,45.575,0.001247424,0.001230478,0.00125182,0.001232535,2139.914707,2627.60743,1962.898786,2620.785206,0.312768736,0.18531285,0.3660703,0.185818398,6.14315626,6.296958366,6.101074667,6.29517086,6.22E-05,5.20E-05,6.48E-05,5.22E-05,9.904161149,9.863755905,9.91008729,9.861088729,-0.534090614,-0.540696775,-0.534048253,-0.54123145,0.999013137,0.999004935,0.999016163,0.999015624,0.045666429,0.036579295,0.048694258,0.036796933,209.8524991,210.1980682,210.3849337,210.2135296,7.311993854,7.26855666,7.331002134,7.268084744,4085.010515,3761.445901,4294.048736,3773.316393,1556.231306,1597.263333,1564.23688,1598.5254
